,Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
3985,sp|Q96AC1|FERM2_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.009598436,0.278814782,0.034425852,15,0.972991507,0.974338636,NA,0.327777778,0.327777778
3988,sp|Q96AE4|FUBP1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.614799225,0.441532419,-3.657260839,15,0.00233484,0.003346109,NA,0.597222222,0.597222222
3991,sp|Q96AG4|LRC59_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.153719837,0.082739633,-13.94398059,15,5.42E-10,3.19E-09,NA,0.416666667,0.416666667
3994,sp|Q96AT1|K1143_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.306351646,0.197950583,-1.547616791,15,0.142550722,0.165329446,NA,0.047619048,0.047619048
3997,sp|Q96AY3|FKB10_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,#NAME?,NA,NA,NA,NA,0,oneConditionMissing,0.666666667,0.166666667
4000,sp|Q96AY4|TTC28_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.809235648,0.073381459,-11.02779445,15,1.36E-08,5.25E-08,NA,0.35,0.35
4003,sp|Q96B01|R51A1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.158793164,0.142732827,-1.112520273,15,0.28342695,0.316881282,NA,0.319444444,0.319444444
4006,sp|Q96B97|SH3K1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.634613829,0.055538957,-11.42646276,15,8.42E-09,3.52E-08,NA,0.138888889,0.138888889
4009,sp|Q96BY6|DOC10_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.824017081,0.137456446,-5.99475039,15,2.46E-05,4.67E-05,NA,0.1875,0.1875
4012,sp|Q96BY7|ATG2B_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.308032059,0.09713235,-3.171261246,15,0.006325178,0.008588065,NA,0.5,0.5
4015,sp|Q96C24|SYTL4_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.856526131,0.255368857,-3.354074339,15,0.004348841,0.006013543,NA,0.479166667,0.479166667
4018,sp|Q96CB8|INT12_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.601032897,0.09785789,-6.14189511,15,1.89E-05,3.64E-05,NA,0.270833333,0.270833333
4021,sp|Q96D71|REPS1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.566923893,0.088707003,-6.39097112,15,1.21E-05,2.42E-05,NA,0.354166667,0.354166667
4024,sp|Q96EV2|RBM33_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.981966121,0.107466858,-9.137385619,15,1.62E-07,4.81E-07,NA,0.2,0.2
4027,sp|Q96EZ8|MCRS1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.322342018,0.23192035,-1.38988242,15,0.184848392,0.212198409,NA,0.583333333,0.583333333
4030,sp|Q96FF9|CDCA5_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.451635746,0.132197897,-3.416361061,15,0.003827116,0.005338979,NA,0.208333333,0.208333333
4033,sp|Q96FV9|THOC1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.773318981,0.043502684,-17.77635102,15,1.73E-11,1.81E-10,NA,0.083333333,0.083333333
4036,sp|Q96FW1|OTUB1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.149222274,0.37929255,0.393422634,15,0.699542769,0.730139073,NA,0.5,0.5
4039,sp|Q96GA3|LTV1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.801440638,0.293123774,2.734137275,15,0.015368657,0.01990595,NA,0.393939394,0.393939394
4042,sp|Q96GX5|GWL_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.055010032,0.202233116,-0.272012975,15,0.789320456,0.813599292,NA,0.523809524,0.523809524
4045,sp|Q96HC4|PDLI5_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.530947315,0.047440792,-11.19178867,15,1.11E-08,4.40E-08,NA,0.273809524,0.273809524
4048,sp|Q96HH9|GRM2B_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.992315957,0.712954649,-1.391836016,15,0.1842675,0.211784148,NA,0.388888889,0.388888889
4051,sp|Q96JG6|VPS50_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.439973286,0.05369236,-8.194336958,15,6.40E-07,1.66E-06,NA,0.138888889,0.138888889
4054,sp|Q96JM2|ZN462_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.459473883,0.171251312,-2.683038615,15,0.017027862,0.021982691,NA,0.041666667,0.041666667
4057,sp|Q96JM3|CHAP1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.397617774,0.075371976,-5.275406033,15,9.33E-05,0.000163298,NA,0.311538462,0.311538462
4060,sp|Q96JP5|ZFP91_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.44948118,0.097515919,-4.609310801,15,0.000340636,0.000539198,NA,0.25,0.25
4063,sp|Q96K76|UBP47_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.499726892,0.223940841,-2.231512979,15,0.041328255,0.051293933,NA,0.483333333,0.483333333
4066,sp|Q96K83|ZN521_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.491937854,0.121969941,-4.033271216,15,0.001083497,0.001611433,NA,0.291666667,0.291666667
4069,sp|Q96KB5|TOPK_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.797811891,0.066135768,-12.06324381,15,4.02E-09,1.84E-08,NA,0.364583333,0.364583333
4072,sp|Q96KM6|Z512B_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.472455047,0.096935923,-4.873890245,15,0.000202399,0.000332061,NA,0.166666667,0.166666667
4075,sp|Q96KR1|ZFR_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.041760712,0.176578642,-0.236499224,3,0.828273424,0.848199377,NA,0.75,0.166666667
4078,sp|Q96L73|NSD1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.752716682,0.059383943,-12.67542435,15,2.04E-09,9.95E-09,NA,0.125,0.125
4081,sp|Q96L91|EP400_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.053434471,0.182358293,0.293019145,14,0.773805838,0.798652814,NA,0.5625,0.479166667
4084,sp|Q96N67|DOCK7_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.743547383,0.080632859,-9.2213943,15,1.44E-07,4.33E-07,NA,0.25,0.25
4087,sp|Q96NB3|ZN830_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.872003881,0.362768104,2.403750143,15,0.029607078,0.037304918,NA,0.333333333,0.333333333
4090,sp|Q96PU5|NED4L_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.693587934,0.180512128,-3.842334274,15,0.001598758,0.002329366,NA,0.625,0.625
4093,sp|Q96PY5|FMNL2_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.685278054,0.092476808,-7.410269363,14,3.30E-06,7.44E-06,NA,0.513888889,0.513888889
4096,sp|Q96PZ0|PUS7_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.922430204,0.538164423,-1.714030442,15,0.107105527,0.126171432,NA,0.604166667,0.604166667
4099,sp|Q96Q15|SMG1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.488394249,0.047070465,-10.375811,15,3.07E-08,1.09E-07,NA,0.222222222,0.222222222
4102,sp|Q96QC0|PP1RA_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.800360661,0.052669008,-15.19604589,15,1.62E-10,1.15E-09,NA,0.175,0.175
4105,sp|Q96QE3|ATAD5_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.659624274,0.068471351,-9.633580508,15,8.15E-08,2.63E-07,NA,0.319444444,0.319444444
4108,sp|Q96QT4|TRPM7_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.757130359,0.049680106,-15.24011156,15,1.55E-10,1.12E-09,NA,0.194444444,0.194444444
4111,sp|Q96R06|SPAG5_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.117151231,0.332417619,-3.360685978,15,0.004290254,0.005942964,NA,0.333333333,0.333333333
4114,sp|Q96RK0|CIC_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.574016118,0.086248157,-6.655401513,15,7.67E-06,1.60E-05,NA,0.318181818,0.318181818
4117,sp|Q96RL1|UIMC1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.755257958,0.119172709,-6.33750769,15,1.33E-05,2.64E-05,NA,0.416666667,0.416666667
4120,sp|Q96RS0|TGS1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.961359532,0.418632326,-2.29642928,7,0.055281219,0.06739003,NA,0.833333333,0.25
4123,sp|Q96RT1|ERBIN_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.858291418,0.108656558,-7.899122122,15,1.01E-06,2.52E-06,NA,0.416666667,0.416666667
4126,sp|Q96S38|KS6C1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.931603657,0.147878221,-6.299802986,15,1.42E-05,2.81E-05,NA,0.525,0.525
4129,sp|Q96S66|CLCC1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.881849501,0.220614872,-3.997235065,15,0.001165855,0.001730652,NA,0.416666667,0.416666667
4132,sp|Q96S94|CCNL2_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.657376247,0.04344458,-15.13137552,15,1.72E-10,1.21E-09,NA,0,0
4135,sp|Q96SN8|CK5P2_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.053334009,0.36583392,-2.879268303,14,0.012128722,0.015801692,NA,0.541666667,0.458333333
4138,sp|Q96ST2|IWS1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.268219938,0.040800902,-6.573872783,15,8.83E-06,1.81E-05,NA,0.269607843,0.269607843
4141,sp|Q96ST3|SIN3A_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.103924322,0.256534394,-0.405108728,15,0.691116305,0.72326125,NA,0.45,0.45
4144,sp|Q96T17|MA7D2_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.851488962,0.116334248,-7.319331784,15,2.53E-06,5.83E-06,NA,0.408333333,0.408333333
4147,sp|Q96T23|RSF1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.335391517,0.097986816,-3.422822881,15,0.003776704,0.005278002,NA,0.328431373,0.328431373
4150,sp|Q96T37|RBM15_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.037913648,0.151536333,-0.250195098,15,0.805830796,0.828440424,NA,0.1875,0.1875
4153,sp|Q96T58|MINT_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.632700063,0.065687594,-9.631956761,15,8.17E-08,2.63E-07,NA,0.333333333,0.333333333
4156,sp|Q96T88|UHRF1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.661159693,0.128868135,-5.130513414,15,0.00012311,0.000211218,NA,0.466666667,0.466666667
4159,sp|Q96TA1|NIBA2_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.478795842,0.212892271,-2.249005281,15,0.039964293,0.049684756,NA,0.125,0.125
4162,sp|Q99081|HTF4_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.106860281,0.143652655,-0.743879607,15,0.468442623,0.507425813,NA,0.25,0.25
4165,sp|Q99383|HRP1_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.243821808,0.167011504,13.43513324,12,1.36E-08,5.25E-08,NA,0.5,0.25
4168,sp|Q99442|SEC62_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.307430579,0.096239084,-3.194446242,15,0.006032044,0.008225515,NA,0.116666667,0.116666667
4171,sp|Q99460|PSMD1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.702434381,0.123549956,-5.685428035,15,4.32E-05,7.94E-05,NA,0.398148148,0.398148148
4174,sp|Q99549|MPP8_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.812920872,0.315923311,2.573158879,15,0.021200901,0.027103425,NA,0.5,0.5
4177,sp|Q99550|MPP9_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.129511246,0.241854462,-4.670210493,15,0.000301965,0.000481372,NA,0.395833333,0.395833333
4180,sp|Q99567|NUP88_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.513943763,0.049346517,-10.41499577,15,2.92E-08,1.04E-07,NA,0.479166667,0.479166667
4183,sp|Q99569|PKP4_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.522960423,0.150162764,-3.482623851,13,0.004046684,0.005620394,NA,0.611111111,0.444444444
4186,sp|Q99575|POP1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.943801758,0.400868596,2.354391857,15,0.032598602,0.040910596,NA,0.416666667,0.416666667
4189,sp|Q99590|SCAFB_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.696945192,0.087189314,-7.993470262,15,8.70E-07,2.21E-06,NA,0.380952381,0.380952381
4192,sp|Q99614|TTC1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.588523243,0.13480957,-4.365589488,15,0.000553815,0.000856835,NA,0.479166667,0.479166667
4195,sp|Q99618|CDCA3_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.188199722,0.123659223,-9.608662344,15,8.43E-08,2.69E-07,NA,0.340277778,0.340277778
4198,sp|Q99661|KIF2C_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-2.095817862,0.528280434,-3.967244909,12,0.001868753,0.002707715,NA,0.583333333,0.333333333
4201,sp|Q99700|ATX2_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.605370945,0.046991659,-12.88251921,15,1.63E-09,8.28E-09,NA,0.216666667,0.216666667
4204,sp|Q99728|BARD1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.30278364,0.177241624,-7.350325561,15,2.40E-06,5.59E-06,NA,0.291666667,0.291666667
4207,sp|Q99741|CDC6_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.684026267,0.060396004,-11.32568753,15,9.49E-09,3.92E-08,NA,0.145833333,0.145833333
4210,sp|Q99873|ANM1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-2.358603147,0.140934574,-16.73544736,15,4.10E-11,3.75E-10,NA,0.388888889,0.388888889
4213,sp|Q9BPX3|CND3_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.980633928,0.147010486,-6.670503278,15,7.47E-06,1.56E-05,NA,0.46875,0.46875
4216,sp|Q9BQ39|DDX50_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.079020053,0.153555931,-7.026886204,15,4.09E-06,9.00E-06,NA,0.520833333,0.520833333
4219,sp|Q9BQG0|MBB1A_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.377379843,0.061444728,-6.141777427,15,1.89E-05,3.64E-05,NA,0.291666667,0.291666667
4222,sp|Q9BRD0|BUD13_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.422121786,0.072096264,-5.85497451,15,3.17E-05,5.92E-05,NA,0.3,0.3
4225,sp|Q9BTA9|WAC_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.67083276,0.059363447,-11.30043478,15,9.78E-09,3.99E-08,NA,0.238095238,0.238095238
4228,sp|Q9BTC0|DIDO1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,1.284684247,0.590110251,2.177024114,15,0.045860029,0.056606227,NA,0.472222222,0.472222222
4231,sp|Q9BTT0|AN32E_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.843745041,0.062051547,-13.59748606,15,7.70E-10,4.28E-09,NA,0.083333333,0.083333333
4234,sp|Q9BTX1|NDC1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.718104421,0.183682816,-3.909480676,15,0.001394013,0.002044292,NA,0.341666667,0.341666667
4237,sp|Q9BVI0|PHF20_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.582271062,0.242373291,-6.528240193,15,9.55E-06,1.94E-05,NA,0.166666667,0.166666667
4240,sp|Q9BVJ6|UT14A_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.123803184,0.125885386,-0.983459545,15,0.340979291,0.377666936,NA,0.352564103,0.352564103
4243,sp|Q9BW19|KIFC1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.718870605,0.042781818,-16.80318037,15,3.87E-11,3.57E-10,NA,0.145833333,0.145833333
4246,sp|Q9BW71|HIRP3_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.375165511,0.106932871,-3.508420821,15,0.00316831,0.004479432,NA,0.1625,0.1625
4249,sp|Q9BWT3|PAPOG_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.709021933,0.156706173,-4.524530965,14,0.000476312,0.000741296,NA,0.375,0.291666667
4252,sp|Q9BWU0|NADAP_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.39612738,0.030618224,-12.93763397,15,1.54E-09,7.88E-09,NA,0.121794872,0.121794872
4255,sp|Q9BX63|FANCJ_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.17624772,0.128202261,-9.174937427,15,1.53E-07,4.59E-07,NA,0.316666667,0.316666667
4258,sp|Q9BXK5|B2L13_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.163523064,0.076869933,-2.127269516,15,0.050396513,0.061770045,NA,0.416666667,0.416666667
4261,sp|Q9BXP5|SRRT_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.396806871,0.48504563,-2.879743234,15,0.011455507,0.015022834,NA,0.35,0.35
4264,sp|Q9BXS6|NUSAP_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.6371053,0.084574927,-7.533028092,15,1.79E-06,4.26E-06,NA,0.265151515,0.265151515
4267,sp|Q9BXW9|FACD2_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.145163069,0.454696267,-2.518523137,15,0.023625315,0.030007961,NA,0.333333333,0.333333333
4270,sp|Q9BXY0|MAK16_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,3.19691293,0.320650055,9.970099442,15,5.20E-08,1.75E-07,NA,0.509259259,0.509259259
4273,sp|Q9BY44|EIF2A_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.018797666,0.610746233,-1.668119442,10,0.126254009,0.147514884,NA,0.75,0.333333333
4276,sp|Q9BY77|PDIP3_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.805679953,0.237365281,-3.394262003,15,0.004004657,0.005566932,NA,0.466666667,0.466666667
4279,sp|Q9BY89|K1671_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.785614701,0.087629878,-8.965146553,15,2.06E-07,5.99E-07,NA,0.309027778,0.309027778
4282,sp|Q9BYG3|MK67I_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.239770176,0.178532956,-1.343002331,15,0.199240565,0.227724158,NA,0.240740741,0.240740741
4285,sp|Q9BYW2|SETD2_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.56410851,0.032639374,-17.28306758,15,2.59E-11,2.56E-10,NA,0.12254902,0.12254902
4288,sp|Q9BZ95|NSD3_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.389117364,0.149066852,-9.318754279,15,1.25E-07,3.87E-07,NA,0.333333333,0.333333333
4291,sp|Q9BZF1|OSBL8_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.699792438,0.14946315,-4.682039948,15,0.000294993,0.000471689,NA,0.341666667,0.341666667
4294,sp|Q9C0A6|SETD5_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.91863942,0.139198277,-6.599502807,15,8.44E-06,1.74E-05,NA,0.291666667,0.291666667
4297,sp|Q9C0B5|ZDHC5_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.630718067,0.052978076,-11.90526569,15,4.82E-09,2.14E-08,NA,0.308333333,0.308333333
4300,sp|Q9C0C2|TB182_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.587861461,0.065051308,-9.036889146,15,1.86E-07,5.44E-07,NA,0.395833333,0.395833333
4303,sp|Q9C0C9|UBE2O_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.802090251,0.168167093,-4.769602886,15,0.000248267,0.000401458,NA,0.433333333,0.433333333
4306,sp|Q9C0D5|TANC1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.629750427,0.069548406,-9.05485066,15,1.81E-07,5.32E-07,NA,0.345238095,0.345238095
4309,sp|Q9C0H5|RHG39_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.807738468,0.178069853,-4.536076447,15,0.000393956,0.000619242,NA,0.222222222,0.222222222
4312,sp|Q9GZP8|IMUP_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.61455594,0.038271595,-16.05775599,15,7.39E-11,6.06E-10,NA,0.305555556,0.305555556
4315,sp|Q9GZR1|SENP6_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.413811485,0.085943326,-4.814934503,15,0.000227139,0.000370335,NA,0.25,0.25
4318,sp|Q9GZR2|REXO4_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.46517394,0.038940236,-11.94584288,15,4.60E-09,2.07E-08,NA,0.263888889,0.263888889
4321,sp|Q9H0A0|NAT10_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.504751576,0.320555043,-1.574617488,15,0.13619684,0.158309981,NA,0.5625,0.5625
4324,sp|Q9H0C8|ILKAP_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.594452919,0.044143198,-13.46646705,15,8.81E-10,4.87E-09,NA,0,0
4327,sp|Q9H0E9|BRD8_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.554701007,0.071223044,-7.788223782,15,1.20E-06,2.94E-06,NA,0.433333333,0.433333333
4330,sp|Q9H0G5|NSRP1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.712562738,0.34515835,2.064451689,15,0.056714917,0.069030907,NA,0.444444444,0.444444444
4333,sp|Q9H0H5|RGAP1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.819867551,0.072546134,-11.30132656,15,9.77E-09,3.99E-08,NA,0.395833333,0.395833333
4336,sp|Q9H1B7|I2BPL_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.716323908,0.047432598,-15.10193281,15,1.76E-10,1.23E-09,NA,0,0
4339,sp|Q9H1E3|NUCKS_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.197687817,0.042351337,-4.667805863,15,0.000303403,0.000483175,NA,0.199404762,0.199404762
4342,sp|Q9H1H9|KI13A_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.006185557,0.13099628,-7.681023891,15,1.42E-06,3.43E-06,NA,0.229166667,0.229166667
4345,sp|Q9H2G2|SLK_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.887472174,0.162237625,-5.470199481,15,6.46E-05,0.000115555,NA,0.458333333,0.458333333
