"ProteinName","sumIntensity_1","sumIntensity_2","sumIntensity_3","sumIntensity_4","sumIntensity_5","sumIntensity_6","sumIntensity_7","sumIntensity_8","sumIntensity_9","sumIntensity_10","sumIntensity_11","sumIntensity_12"
"sp|Q658Y4|F91A1_HUMAN",-62190000,-74190000,-53290000,-58620000,-79525000,-62620000,-64130000,-42630000,-55680000,-49300000,-63270000,-65860000
"sp|Q66K14|TBC9B_HUMAN",-62960000,-74020000,-56110000,-57790000,-78155000,-62570000,-68750000,-44080000,-58410000,-52180000,-63470000,-66580000
"sp|Q66PJ3|AR6P4_HUMAN",-19593379.0713111,-29871626.5534226,-6331626.55342255,-8659257.25991199,-24416767.6266691,-19421626.5534226,-18680812.7815613,-133333.333333336,-12933333.3333333,-5500000,-17743513.2483736,-3599657.61705726
"sp|Q676U5|A16L1_HUMAN",-49550000,-62500000,-41810000,-46500000,-66455000,-51200000,-51800000,-33400000,-45900000,-38500000,-52500000,-53650000
"sp|Q68CQ4|UTP25_HUMAN",-56150000,-66800000,-49400000,-51200000,-70155000,-55700000,-58200000,-38180000,-50200000,-45340000,-53400000,-61650000
"sp|Q68CQ7|GL8D1_HUMAN",-46250000,-41900000,-42810000,-43900000,-47755000,-36200000,-55400000,-33800000,-35800000,-37700000,-36500000,-35850000
"sp|Q68CZ2|TENS3_HUMAN",-29502272.5132052,-35518332.0447245,-23204085.3941403,-32470000,-36759878.8586156,-32443333.3333333,-20004890.1219795,-20328928.2760311,-24733333.3333333,-20127651.4565189,-35723333.3333333,-23145989.3690984
"sp|Q68EM7|RHG17_HUMAN",-14675000,-13425000,-7016231.00827257,-8025000,-13930000,-9087620.54382003,-12669681.4367492,-18985701.8757999,-16150000,-15382875.7097879,-16825000,-9725000
"sp|Q6DKI1|RL7L_HUMAN",-31450000,-39100000,-19810000,-29500000,-37855000,-32400000,-24800000,-14200000,-21500000,-15800000,-36200000,-27150000
"sp|Q6EMK4|VASN_HUMAN",-60070000,-68400000,-55500000,-55540000,-71355000,-60710000,-68190000,-42440000,-53180000,-50110000,-58470000,-63030000
"sp|Q6FI81|CPIN1_HUMAN",-35505000,-46375000,-22560000,-37512500,-37200000,-33480000,-42505000,-14135000,-23360000,-3743915.83299119,-32225000,-28340000
"sp|Q6GMV2|SMYD5_HUMAN",-4850000,-1800000,-4710000,11600000,2145000,1.5e+07,-10600000,-1.4e+07,-14100000,-16100000,2800000,-6150000
"sp|Q6IA86|ELP2_HUMAN",-42016000,-51488942.553223,-36195929.9491987,-36548000,-54630692.6780432,-41504906.3150359,-43026926.4063298,-32876200.3669331,-43191567.1181069,-38306630.0831095,-43403454.3187479,-47626567.1181069
"sp|Q6IAN0|DRS7B_HUMAN",-52950000,-61400000,-44610000,-50600000,-65755000,-4.7e+07,NA,NA,NA,-43200000,-51400000,NA
