ProteinName,SampleID,Condition,Ibaq,IbaqNorm,IbaqLog,IbaqPpb
MLKL_HUMAN,PXD010154-V299,lung,3.1265826527386937,1.9033349740720457e-05,5.2795152279027855,1903.3349740720457
MOGT2_HUMAN,PXD010154-V299,lung,3.1259775965343,1.90296664073082e-05,5.27943117511124,1902.9666407308198
FXL15_HUMAN,PXD010154-V299,lung,3.1252835738573426,1.902544148258825e-05,5.279334743299501,1902.544148258825
MKS1_HUMAN,PXD010154-V299,lung,3.124543554076853,1.9020936546413037e-05,5.279231896772041,1902.0936546413038
MARK1_HUMAN,PXD010154-V133,lung,3.1242412306460587,1.6227845484150765e-05,5.210260863852342,1622.7845484150764
DYN3_HUMAN,PXD010154-V133,lung,3.1241193683961526,1.6227212510697108e-05,5.210243923696007,1622.721251069711
AAKG2_HUMAN,PXD010154-V299,lung,3.1236850625346526,1.901571040286048e-05,5.279112554742559,1901.571040286048
CO5A2_HUMAN,PXD010154-V133,lung,3.1236467814657938,1.6224757813022528e-05,5.210178222806587,1622.4757813022527
KDM2A_HUMAN,PXD010154-V133,lung,3.1232494850286514,1.6222694187099502e-05,5.210122981405673,1622.26941870995
SGSM3_HUMAN,PXD010154-V133,lung,3.122435521588648,1.621846632120856e-05,5.210009783307437,1621.846632120856
GRB7_HUMAN,PXD010154-V299,lung,3.1220104888286273,1.9005516286614912e-05,5.2788796717493005,1900.5516286614913
ABHD2_HUMAN,PXD010154-V299,lung,3.1218579582915247,1.900458774341575e-05,5.278858453118203,1900.458774341575
KDM4A_HUMAN,PXD010154-V133,lung,3.1214101618888335,1.6213140426840656e-05,5.209867144271762,1621.3140426840657
XIRP1_HUMAN,PXD010154-V299,lung,3.1214066710614596,1.900184049229932e-05,5.278795668160093,1900.184049229932
RHG44_HUMAN,PXD010154-V299,lung,3.120282025746036,1.8994994114000647e-05,5.27863916331546,1899.4994114000647
SRAC1_HUMAN,PXD010154-V299,lung,3.1200949003378673,1.8993854971449618e-05,5.27861311760278,1899.3854971449618
WDR24_HUMAN,PXD010154-V133,lung,3.1195273173364333,1.6203360608890842e-05,5.2096050974152055,1620.3360608890841
ARHGQ_HUMAN,PXD010154-V299,lung,3.1189623332733496,1.8986960368799372e-05,5.278455443898728,1898.6960368799373
AKA11_HUMAN,PXD010154-V133,lung,3.1183318409390828,1.6197151099181457e-05,5.209438633634669,1619.7151099181456
SAXO2_HUMAN,PXD010154-V299,lung,3.1167364889870632,1.8973410343908083e-05,5.278145399440289,1897.3410343908083
TLE1_HUMAN,PXD010154-V299,lung,3.1166833757117214,1.8973087012124556e-05,5.278137998429962,1897.3087012124556
B2L14_HUMAN,PXD010154-V133,lung,3.1163269848237363,1.618673753222041e-05,5.209159324693394,1618.673753222041
CP089_HUMAN,PXD010154-V299,lung,3.1162887819545126,1.8970684887562177e-05,5.278083010251852,1897.0684887562177
MRP2_HUMAN,PXD010154-V133,lung,3.115250993141693,1.618114864664168e-05,5.209009347510606,1618.114864664168
HEG1_HUMAN,PXD010154-V299,lung,3.115182287195614,1.8963949002389287e-05,5.277928778749287,1896.3949002389288
SNX13_HUMAN,PXD010154-V133,lung,3.115035973604462,1.618003179823957e-05,5.20897937078592,1618.003179823957
RB40C_HUMAN,PXD010154-V133,lung,3.1148856310822235,1.617925089336044e-05,5.208958409710658,1617.925089336044
RAE1_HUMAN,PXD010154-V299,lung,3.1147864700406753,1.896153943028451e-05,5.27787359349454,1896.1539430284508
MYCT_HUMAN,PXD010154-V299,lung,3.1128871345422326,1.8949977056654256e-05,5.277608688490134,1894.9977056654257
CRBG3_HUMAN,PXD010154-V133,lung,3.11245122503688,1.6166606170295522e-05,5.208618858730684,1616.6606170295522
FABP6_HUMAN,PXD010154-V133,lung,3.112245264962959,1.6165536378301643e-05,5.208590119233499,1616.5536378301642
TNR16_HUMAN,PXD010154-V299,lung,3.111897965938842,1.8943955404879154e-05,5.277470662690751,1894.3955404879155
TRAF1_HUMAN,PXD010154-V299,lung,3.1100703583959377,1.893282968155231e-05,5.2772155280284,1893.282968155231
ATS5_HUMAN,PXD010154-V299,lung,3.1087815558369782,1.8924983981445864e-05,5.277035520575143,1892.4983981445864
ING5_HUMAN,PXD010154-V299,lung,3.106931569104298,1.8913722022812544e-05,5.276777001870315,1891.3722022812544
TBAL3_HUMAN,PXD010154-V299,lung,3.1059709910994013,1.890787441884646e-05,5.276642709170165,1890.7874418846461
ZN787_HUMAN,PXD010154-V299,lung,3.1055404113258156,1.8905253226211504e-05,5.276582498890292,1890.5253226211503
PLGT2_HUMAN,PXD010154-V133,lung,3.105166533923631,1.612876823363878e-05,5.207601201253786,1612.8768233638782
NDK5_HUMAN,PXD010154-V299,lung,3.1038153261407064,1.889475161684834e-05,5.276341187222011,1889.475161684834
CAPS2_HUMAN,PXD010154-V133,lung,3.103008455464041,1.6117558803508554e-05,5.2072992633716,1611.7558803508555
KDM5C_HUMAN,PXD010154-V133,lung,3.102502517740124,1.6114930876084835e-05,5.2072284469752965,1611.4930876084834
SGK2_HUMAN,PXD010154-V133,lung,3.10198260598773,1.6112230365157418e-05,5.207155662593944,1611.2230365157418
MPEG1_HUMAN,PXD010154-V299,lung,3.101767350638448,1.8882284383986042e-05,5.2760545342070335,1888.2284383986043
